Cliente;Direccion;Localidad;FechaComprobante;FechaEntrega;FechaCarga;NroComprobante;TipoDeVenta;Empresa;Codigo;CantBase;ImporteNetoItem;ImporteItem;RazonSocial;MotivoDevolucion;Descuento;CodVendedor;Vendedor;RutaPreventa;Articulo;NetoItem;Reparto;ComentarioInterno;Ramo;Subramo;PrecioCosto;Chofer;valorDescuento;Mon_Simbolo;Mon_Decimales;Proveedor;PesoKg;ImpuestoInterno;CondicionPago;FechaLiquidacion;ComboCodigo;Marca;Linea;Sabor;Calibre;Familia;Rubro;Tags;Promociones;SegmentoRentabilidad;CodSupervisor;NomSupervisor;Origen;ComprobanteReferencia;Etiqueta;VentaDirecta;NumeroVenta;Pendiente;ListaPrecio;Taxonomia;OrdenPreparacion;FechaPreparacion;Bodeguista;BodeguistaNombre
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061121;Venta;P&P LOGISTICA S.R.L;74248;3;40514,7;49022,79;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;FOND CAVE G. RVA MALBEC 6X750;13504,9;3562;;VINOTECAS;VINOTECAS;31001,46;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;7/4/2026 17:32;;Fond De Cave;Super premium;No definido;;;Vino de Guarda;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152996;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061121;Venta;P&P LOGISTICA S.R.L;74144;6;35791,85;43308,14;SALAMANCA JACOBO RAMIRO ;;10,00%;8;ALVAREZ VANESA  KAFF;8010;FOND CAVE RVA CABSAU 6X750;5965,31;3562;;VINOTECAS;VINOTECAS;31343,58;ACOSTA FACUNDO;662,81;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;7/4/2026 17:32;;#¿NOMBRE?;Premium;No definido;;-No Definido-;Vino de Guarda;Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152996;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061122;Venta;P&P LOGISTICA S.R.L;74726;6;20387,86;24669,31;SALAMANCA JACOBO RAMIRO ;;10,00%;8;ALVAREZ VANESA  KAFF;8010;ORIGEN BY TRAPICHE MALBEC 6X750;3397,98;3562;;VINOTECAS;VINOTECAS;17334;ACOSTA FACUNDO;377,55;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;7/4/2026 17:32;;Trapiche Reserva;Alto;No definido;-No Definido-;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152997;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061122;Venta;P&P LOGISTICA S.R.L;72859;12;28520,32;34509,58;SALAMANCA JACOBO RAMIRO ;;10,00%;8;ALVAREZ VANESA  KAFF;8010;F.LAS MORAS MALBEC 6X750;2376,69;3562;;VINOTECAS;VINOTECAS;23726,88;ACOSTA FACUNDO;264,08;$;2;GRUPO PEÑAFLOR SA;9;0;Contado;7/4/2026 17:32;;Finca Las Moras;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152997;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061122;Venta;P&P LOGISTICA S.R.L;74570;3;16166,55;19561,52;SALAMANCA JACOBO RAMIRO ;;10,00%;8;ALVAREZ VANESA  KAFF;8010;LOS INTOCABLES MALBEC 6X750;5388,85;3562;;VINOTECAS;VINOTECAS;13449,45;ACOSTA FACUNDO;598,76;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;7/4/2026 17:32;;;Premium;No definido;;;Vino de Guarda;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152997;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061122;Venta;P&P LOGISTICA S.R.L;30329;6;11335,02;13715,37;SALAMANCA JACOBO RAMIRO ;;5,00%;8;ALVAREZ VANESA  KAFF;8010;ANTARES LATA KOLSCH 6 X 473ML;1889,17;3562;;VINOTECAS;VINOTECAS;12000;ACOSTA FACUNDO;99,43;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;7/4/2026 17:32;;;CERVEZA ARTESANAL;No definido;;-No Definido-;CERVEZA ARTESANAL;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152997;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061123;Venta;P&P LOGISTICA S.R.L;30329;6;11335,02;13715,37;SALAMANCA JACOBO RAMIRO ;;5,00%;8;ALVAREZ VANESA  KAFF;8010;ANTARES LATA KOLSCH 6 X 473ML;1889,17;3562;;VINOTECAS;VINOTECAS;12000;ACOSTA FACUNDO;99,43;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;7/4/2026 17:32;;;CERVEZA ARTESANAL;No definido;;-No Definido-;CERVEZA ARTESANAL;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152998;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061123;Venta;P&P LOGISTICA S.R.L;30343;12;22670,04;27430,75;SALAMANCA JACOBO RAMIRO ;;5,00%;8;ALVAREZ VANESA  KAFF;8010;ANTARES LATA SCOTCH 6 X 473ML;1889,17;3562;;VINOTECAS;VINOTECAS;24000;ACOSTA FACUNDO;99,43;$;2;GRUPO PEÑAFLOR SA;5,676;0;Contado;7/4/2026 17:32;;;CERVEZA ARTESANAL;No definido;;-No Definido-;CERVEZA ARTESANAL;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152998;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061123;Venta;P&P LOGISTICA S.R.L;60015;6;12116,78;14661,3;SALAMANCA JACOBO RAMIRO ;;5,00%;8;ALVAREZ VANESA  KAFF;8010;ANTARES PLAYA GRANDE 6 X 473ML;2019,46;3562;;VINOTECAS;VINOTECAS;10052,4;ACOSTA FACUNDO;106,29;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;7/4/2026 17:32;;;CERVEZA ARTESANAL;No definido;;-No Definido-;CERVEZA ARTESANAL;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152998;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061123;Venta;P&P LOGISTICA S.R.L;74815;6;16080,66;19457,6;SALAMANCA JACOBO RAMIRO ;;10,00%;8;ALVAREZ VANESA  KAFF;8010;CAZADOR CAB. SAU 6X750;2680,11;3562;;VINOTECAS;VINOTECAS;13671,96;ACOSTA FACUNDO;297,79;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;7/4/2026 17:32;;;;;;;;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152998;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061123;Venta;P&P LOGISTICA S.R.L;74709;6;10574,94;12795,68;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;DADA LATA SWEET  4X6X355;1762,49;3562;;VINOTECAS;VINOTECAS;8091,84;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;2,13;0;Contado;7/4/2026 17:32;;Champaña Dada;Champaña Alta y Premium;No definido;;;Espumantes;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152998;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061124;Venta;P&P LOGISTICA S.R.L;41082;6;115731,18;143506,66;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;FINCA NOTABLES MALBEC .6X750 ;19288,53;3562;;VINOTECAS;VINOTECAS;88556,4;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;7/4/2026 17:32;;Finca Las Moras;Ultra Premium;No definido;;;Vino de Guarda;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152999;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061125;Venta;P&P LOGISTICA S.R.L;30075;1;8959,12;10840,54;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;GORDON´S GIN 6x700;8959,12;3562;;VINOTECAS;VINOTECAS;7511,8;ACOSTA FACUNDO;571,86;$;2;GRUPO PEÑAFLOR SA;0,7;0;Contado;7/4/2026 17:32;;Gordon´s;Standard (S);No definido;;;Gin;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153000;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061125;Venta;P&P LOGISTICA S.R.L;30134;6;58874,21;71237,8;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;GORDON´S PINK GIN 6X700;9812,37;3562;;VINOTECAS;VINOTECAS;49363,26;ACOSTA FACUNDO;626,32;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;7/4/2026 17:32;;#¿NOMBRE?;Standard (S);No definido;;-No Definido-;Gin;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153000;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061126;Venta;P&P LOGISTICA S.R.L;30131;12;76665,87;92765,71;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;SMIRNOFF TROPICAL FRUITS 6X700;6388,82;3562;;VINOTECAS;VINOTECAS;64248,6;ACOSTA FACUNDO;407,8;$;2;GRUPO PEÑAFLOR SA;8,4;0;Contado;7/4/2026 17:32;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153001;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061127;Venta;P&P LOGISTICA S.R.L;30020;6;38332,94;46382,85;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;SMIRNOFF GREEN APPLE DO 6X700;6388,82;3562;;VINOTECAS;VINOTECAS;32124,3;ACOSTA FACUNDO;407,8;$;2;GRUPO PEÑAFLOR SA;4,2;0;Contado;7/4/2026 17:32;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153002;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061128;Venta;P&P LOGISTICA S.R.L;30022;12;76665,87;92765,71;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;SMIRNOFF RASPBERRY DO 6X700;6388,82;3562;;VINOTECAS;VINOTECAS;64248,6;ACOSTA FACUNDO;407,8;$;2;GRUPO PEÑAFLOR SA;8,4;0;Contado;7/4/2026 17:32;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153003;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061129;Venta;P&P LOGISTICA S.R.L;44288;6;69781,62;86529,21;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;EL ESTECO MALBEC 6X750;11630,27;3562;;VINOTECAS;VINOTECAS;53396,22;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;7/4/2026 17:32;;#¿NOMBRE?;Super premium;No definido;;;Vino de Guarda;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153004;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
698;GENERAL ROCA 99;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061129;Venta;P&P LOGISTICA S.R.L;54035;6;68541,06;84990,91;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;LA MASCOTA SPARK BL NOIR 6X750;11423,51;3562;;VINOTECAS;VINOTECAS;52447,02;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;7/4/2026 17:32;;;Champaña Alta y Premium;No definido;;-No Definido-;Espumantes;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153004;0;Lista General;VINOTECAS - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
30060;SAN MARTIN ESQ ESPAÑA 0;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061131;Venta;P&P LOGISTICA S.R.L;35105;24;46433,52;56184,56;AIASSA MARICEL JUDITH;;0,00%;8;ALVAREZ VANESA  KAFF;8010;SMF ICE RED BERRIE LAT 4X6X473;1934,73;3562;;TRADITIONAL TRADE;Almacen/Despensa;35530,56;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;7/4/2026 17:32;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153009;0;Lista General;Almacen/Despensa - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
30063;MANUEL BELGRANO 370;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061132;Venta;P&P LOGISTICA S.R.L;74473;6;29540,19;35743,62;YINGYING CHEN (SUP. SAN VICENTE);;7,00%;8;ALVAREZ VANESA  KAFF;8010;DADA ESPUMANTE ROS6X750 ;4923,36;3562;;TRADITIONAL TRADE;Autoservicio Tradicional;24293,1;ACOSTA FACUNDO;370,58;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;7/4/2026 17:32;;Champaña Dada;Champaña Alta y Premium;No definido;;;Espumantes;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153010;0;Lista General;Autoservicio Tradicional - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
30063;MANUEL BELGRANO 370;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061132;Venta;P&P LOGISTICA S.R.L;74446;6;29540,19;35743,62;YINGYING CHEN (SUP. SAN VICENTE);;7,00%;8;ALVAREZ VANESA  KAFF;8010;DADA 7 SWEET  6X750;4923,36;3562;;TRADITIONAL TRADE;Autoservicio Tradicional;24305,28;ACOSTA FACUNDO;370,58;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;7/4/2026 17:32;;;;;;;;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153010;0;Lista General;Autoservicio Tradicional - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
615;Rivadavia Esq. Independen 0;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061137;Venta;P&P LOGISTICA S.R.L;80007;6;17164,38;20768,9;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;LOS ARBOLES SEL CABERNET 6X750;2860,73;3562;;TRADITIONAL TRADE;Autoservicio Tradicional;14391,54;ACOSTA FACUNDO;182,6;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;7/4/2026 17:32;;;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153031;0;Lista General;Autoservicio Tradicional - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
615;Rivadavia Esq. Independen 0;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061137;Venta;P&P LOGISTICA S.R.L;80008;6;17164,38;20768,9;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;LOS ARBOLES SEL CHARD 6X750;2860,73;3562;;TRADITIONAL TRADE;Autoservicio Tradicional;14391,54;ACOSTA FACUNDO;182,6;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;7/4/2026 17:32;;;Medio Alto;No definido;;;Vinos del Año;Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153031;0;Lista General;Autoservicio Tradicional - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
615;Rivadavia Esq. Independen 0;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061137;Venta;P&P LOGISTICA S.R.L;80010;6;17164,38;20768,9;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;LOS ARBOLES SEL MALBEC 6X750;2860,73;3562;;TRADITIONAL TRADE;Autoservicio Tradicional;14391,54;ACOSTA FACUNDO;182,6;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;7/4/2026 17:32;;Los Arboles;Medio Alto;No definido;;;Vinos del Año;Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153031;0;Lista General;Autoservicio Tradicional - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
615;Rivadavia Esq. Independen 0;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061137;Venta;P&P LOGISTICA S.R.L;74144;6;37382,6;45232,94;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;FOND CAVE RVA CABSAU 6X750;6230,43;3562;;TRADITIONAL TRADE;Autoservicio Tradicional;31343,58;ACOSTA FACUNDO;397,69;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;7/4/2026 17:32;;#¿NOMBRE?;Premium;No definido;;-No Definido-;Vino de Guarda;Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153031;0;Lista General;Autoservicio Tradicional - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
615;Rivadavia Esq. Independen 0;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061138;Venta;P&P LOGISTICA S.R.L;74210;12;41734,42;50498,65;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;ALMA MORA MALBEC 6X750;3477,87;3562;;TRADITIONAL TRADE;Autoservicio Tradicional;33956,16;ACOSTA FACUNDO;221,99;$;2;GRUPO PEÑAFLOR SA;9;0;Contado;7/4/2026 17:32;;Alma Mora;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153032;0;Lista General;Autoservicio Tradicional - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
615;Rivadavia Esq. Independen 0;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061138;Venta;P&P LOGISTICA S.R.L;44297;6;38660,62;46779,35;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;DON DAVID RESERVA CAB.SAUV X750;6443,44;3562;;TRADITIONAL TRADE;Autoservicio Tradicional;32415,12;ACOSTA FACUNDO;411,28;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;7/4/2026 17:32;;;Premium;No definido;;;Vino de Guarda;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153032;0;Lista General;Autoservicio Tradicional - P;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
606;LINIERS 985;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061140;Venta;P&P LOGISTICA S.R.L;35103;18;31342,63;37924,58;MILANESIO VICTORIA;;10,00%;8;ALVAREZ VANESA  KAFF;8010;SMIRNOFF ICE LATA 4X6X473;1741,26;3562;;TRADITIONAL TRADE;Almacen/Despensa;26647,92;ACOSTA FACUNDO;193,47;$;2;GRUPO PEÑAFLOR SA;8,514;0;Contado;7/4/2026 17:32;;Smirnoff Ice;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153041;0;Lista General;Almacen/Despensa - B;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
606;LINIERS 985;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061140;Venta;P&P LOGISTICA S.R.L;35104;18;34825,14;42138,42;MILANESIO VICTORIA;;0,00%;8;ALVAREZ VANESA  KAFF;8010;SMF ICE GREENAPPLE LAT 4X6X473;1934,73;3562;;TRADITIONAL TRADE;Almacen/Despensa;26647,92;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;8,514;0;Contado;7/4/2026 17:32;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153041;0;Lista General;Almacen/Despensa - B;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
606;LINIERS 985;LAS VARILLAS;6/4/2026;7/4/2026;6/4/2026;FAC-A0006-00061140;Venta;P&P LOGISTICA S.R.L;35105;12;23216,76;28092,28;MILANESIO VICTORIA;;0,00%;8;ALVAREZ VANESA  KAFF;8010;SMF ICE RED BERRIE LAT 4X6X473;1934,73;3562;;TRADITIONAL TRADE;Almacen/Despensa;17765,28;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;5,676;0;Contado;7/4/2026 17:32;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153041;0;Lista General;Almacen/Despensa - B;12331;6/4/2026;BD-003;VILLAFAÑE MARIANO
2134;E. F. OLMOS 114;TRANSITO;6/4/2026;7/4/2026;2/4/2026;FAC-A0006-00061150;Venta;P&P LOGISTICA S.R.L;30020;18;114998,81;139148,56;ALVAREZ ANA LAURA;;6,00%;10;ORTEGA MILAGROS DESIREE;1051;SMIRNOFF GREEN APPLE DO 6X700;6388,82;3560;;TRADITIONAL TRADE;Almacen/Despensa;96372,9;DELGADO MAYCO JOAQUIN;407,8;$;2;GRUPO PEÑAFLOR SA;12,6;0;Contado;7/4/2026 17:37;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152840;0;Lista General;Almacen/Despensa - P;12313;6/4/2026;2;LESCANO FRANCO DARIO
2134;E. F. OLMOS 114;TRANSITO;6/4/2026;7/4/2026;2/4/2026;FAC-A0006-00061150;Venta;P&P LOGISTICA S.R.L;30022;12;76665,87;92765,71;ALVAREZ ANA LAURA;;6,00%;10;ORTEGA MILAGROS DESIREE;1051;SMIRNOFF RASPBERRY DO 6X700;6388,82;3560;;TRADITIONAL TRADE;Almacen/Despensa;64248,6;DELGADO MAYCO JOAQUIN;407,8;$;2;GRUPO PEÑAFLOR SA;8,4;0;Contado;7/4/2026 17:37;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152840;0;Lista General;Almacen/Despensa - P;12313;6/4/2026;2;LESCANO FRANCO DARIO
2134;E. F. OLMOS 114;TRANSITO;6/4/2026;7/4/2026;2/4/2026;FAC-A0006-00061150;Venta;P&P LOGISTICA S.R.L;30131;12;76665,87;92765,71;ALVAREZ ANA LAURA;;6,00%;10;ORTEGA MILAGROS DESIREE;1051;SMIRNOFF TROPICAL FRUITS 6X700;6388,82;3560;;TRADITIONAL TRADE;Almacen/Despensa;64248,6;DELGADO MAYCO JOAQUIN;407,8;$;2;GRUPO PEÑAFLOR SA;8,4;0;Contado;7/4/2026 17:37;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152840;0;Lista General;Almacen/Despensa - P;12313;6/4/2026;2;LESCANO FRANCO DARIO
2134;E. F. OLMOS 114;TRANSITO;6/4/2026;7/4/2026;2/4/2026;FAC-A0006-00061150;Venta;P&P LOGISTICA S.R.L;35101;6;38332,94;46382,85;ALVAREZ ANA LAURA;;6,00%;10;ORTEGA MILAGROS DESIREE;1051;SMIRNOFF BC ORANGE & LIME 6X700;6388,82;3560;;TRADITIONAL TRADE;Almacen/Despensa;32140,38;DELGADO MAYCO JOAQUIN;407,8;$;2;GRUPO PEÑAFLOR SA;4,2;0;Contado;7/4/2026 17:37;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152840;0;Lista General;Almacen/Despensa - P;12313;6/4/2026;2;LESCANO FRANCO DARIO
